 Mortalidade - Brasil
Óbitos p/Ocorrênc por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:2002
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"251090 Paulista";-;-;10;7;5;6;4;3;11;29;75
"251100 Pedra Branca";1;-;-;2;-;-;-;-;3;6;12
"251110 Pedra Lavrada";1;-;-;2;-;1;-;1;3;6;14
"251120 Pedras de Fogo";4;1;-;4;3;6;9;20;18;24;89
"251272 Pedro Régis";-;-;-;-;-;-;2;4;2;12;20
"251130 Piancó";5;-;1;3;3;3;7;9;21;24;76
"251140 Picuí";6;1;-;1;2;8;11;17;24;28;98
"251150 Pilar";-;-;-;5;-;2;2;3;8;15;35
"251160 Pilões";1;1;-;-;2;3;1;-;5;7;20
"251170 Pilõezinhos";-;-;-;-;-;1;-;2;3;11;17
"251180 Pirpirituba";1;-;-;1;-;1;3;8;9;29;52
"251190 Pitimbu";2;1;-;1;2;4;2;5;5;6;28
"251200 Pocinhos";1;-;1;1;2;1;5;6;11;22;50
"251203 Poço Dantas";3;-;-;-;-;1;1;2;1;2;10
"251207 Poço de José de Moura";1;-;-;-;-;2;3;5;4;12;27
"251210 Pombal";4;2;2;3;5;10;10;20;30;63;149
"251220 Prata";-;-;-;-;-;-;2;3;4;5;14
"251230 Princesa Isabel";10;-;1;1;5;5;7;14;29;37;109
"251240 Puxinanã";-;-;-;-;2;2;2;-;5;13;24
"251250 Queimadas";1;1;-;3;7;7;9;15;37;64;144
"251260 Quixabá";-;-;-;-;-;-;1;-;3;1;5
"251270 Remígio";1;-;1;4;2;-;11;9;17;31;76
"251274 Riachão";-;-;-;-;-;-;-;-;3;1;4
"251275 Riachão do Bacamarte";1;-;-;1;2;2;1;1;1;14;23
"251276 Riachão do Poço";1;-;1;-;1;1;2;1;2;4;13
"251278 Riacho de Santo Antônio";-;-;-;-;-;-;-;-;1;4;5
"251280 Riacho dos Cavalos";1;1;-;2;1;2;2;3;4;11;27
"251290 Rio Tinto";5;-;-;4;6;8;8;11;23;38;103
"251300 Salgadinho";2;-;-;-;-;-;-;-;1;2;5
"251310 Salgado de São Félix";-;1;-;2;1;2;-;7;19;38;70
"251315 Santa Cecília";-;1;-;-;3;1;-;3;3;10;21
"251320 Santa Cruz";-;-;1;-;1;3;1;2;6;12;26
"251330 Santa Helena";1;-;-;1;1;-;2;4;2;12;23
"251335 Santa Inês";-;-;-;-;-;-;-;-;3;3;6
"251340 Santa Luzia";1;1;2;3;2;3;4;6;18;21;61
"251370 Santa Rita";80;16;11;37;21;16;10;17;27;20;255
"251380 Santa Teresinha";-;-;-;1;-;-;-;6;2;3;12
"251350 Santana de Mangueira";-;-;-;-;-;2;2;1;4;10;19
"251360 Santana dos Garrotes";3;-;-;-;1;1;-;1;6;12;24
"251385 Santo André";-;-;-;1;-;-;1;1;4;1;8
"251392 São Bentinho";2;-;-;-;-;-;2;2;2;3;11
"251390 São Bento";2;2;1;2;10;9;9;11;25;35;106
"251396 São Domingos";-;-;-;1;1;-;-;2;3;2;9
"251394 São Domingos do Cariri";-;-;-;-;-;-;1;1;5;3;10
"251398 São Francisco";-;-;1;-;-;-;-;3;4;1;9
"251400 São João do Cariri";-;-;1;-;3;-;1;1;-;-;6
"250070 São João do Rio do Peixe";2;1;-;3;2;6;4;10;21;38;87
"251410 São João do Tigre";-;-;-;-;-;-;2;-;1;3;6
"251420 São José da Lagoa Tapada";-;-;-;-;1;-;1;4;10;15;31
"251430 São José de Caiana";-;-;-;1;1;-;1;1;3;6;13
"251440 São José de Espinharas";-;-;-;1;2;-;-;4;3;6;16
"251450 São José de Piranhas";3;-;-;2;1;6;8;12;24;34;90
"251455 São José de Princesa";2;-;-;2;-;1;1;2;6;8;22
"251460 São José do Bonfim";-;-;-;1;-;-;1;2;-;2;6
"251465 São José do Brejo do Cruz";1;-;-;-;1;-;-;-;-;4;6
"251470 São José do Sabugi";-;-;-;-;2;-;-;2;2;7;13
"251480 São José dos Cordeiros";-;-;-;1;-;1;1;-;-;-;3
"251445 São José dos Ramos";1;-;-;1;1;1;1;1;3;9;18
"251490 São Mamede";-;-;-;-;5;2;2;2;7;13;31
"251500 São Miguel de Taipu";2;-;-;-;2;3;1;3;6;13;30
"251510 São Sebastião de Lagoa de Roça";-;-;-;2;-;1;2;5;3;10;23
"251520 São Sebastião do Umbuzeiro";-;-;-;-;-;1;-;1;3;8;13
"251540 São Vicente do Seridó";1;-;2;-;-;1;3;2;4;7;20
"251530 Sapé";8;4;5;7;13;10;19;23;46;68;203
"251550 Serra Branca";1;-;1;3;1;3;2;11;14;20;56
"251560 Serra da Raiz";-;-;-;-;-;1;1;1;2;11;16
"251570 Serra Grande";-;-;-;1;-;-;-;3;3;3;10
"251580 Serra Redonda";2;-;3;1;3;-;1;1;11;22;44
"251590 Serraria";1;-;-;-;-;1;1;5;9;9;26
"251593 Sertãozinho";-;-;-;-;-;-;1;2;6;10;19
"251597 Sobrado";2;-;1;1;-;-;2;1;5;8;20
"251600 Solânea";-;3;-;2;1;-;8;12;26;36;88
"251610 Soledade";1;-;2;1;3;6;6;6;10;23;58
"251615 Sossêgo";-;-;-;1;-;-;-;-;1;1;3
"251620 Sousa";10;3;5;15;26;22;43;66;98;134;422
"251630 Sumé";3;-;1;4;-;4;11;14;17;37;91
"251640 Tacima";3;-;-;1;-;2;3;5;8;16;38
"251650 Taperoá";3;2;3;1;-;4;3;9;16;16;57
"251660 Tavares";6;-;-;2;1;3;4;7;10;12;45
"251670 Teixeira";5;3;2;4;1;4;5;3;16;20;63
"251675 Tenório";1;-;-;1;-;1;1;1;3;2;10
"251680 Triunfo";2;-;-;1;1;1;2;3;6;12;28
"251690 Uiraúna";1;-;-;2;1;2;5;4;12;29;56
"251700 Umbuzeiro";3;1;1;1;2;4;1;2;2;10;27
"251710 Várzea";-;-;-;-;-;1;-;-;3;5;9
"251720 Vieirópolis";-;-;-;-;1;1;2;2;-;11;17
"250550 Vista Serrana";-;-;1;2;-;1;2;-;4;5;15
"251740 Zabelê";-;-;-;-;-;-;-;-;-;2;2
"260005 Abreu e Lima";4;-;12;27;20;18;16;36;59;74;266
"260010 Afogados da Ingazeira";30;1;3;7;10;13;22;37;65;62;250
"260020 Afrânio";6;2;-;2;4;3;4;9;16;22;68
"260030 Agrestina";13;1;5;6;10;6;17;28;27;47;160
"260040 Água Preta";6;3;5;9;10;9;9;19;25;25;120
"260050 Águas Belas";4;1;1;14;11;11;13;11;22;49;137
"260060 Alagoinha";2;1;1;1;1;9;1;5;7;17;45
"260070 Aliança";11;1;3;6;14;8;11;26;32;33;145
"260080 Altinho";5;1;-;8;5;1;7;18;42;38;125
"260090 Amaraji";6;3;1;4;12;6;9;21;26;28;116
"260100 Angelim";4;1;-;2;4;2;3;8;10;20;54
"260105 Araçoiaba";1;1;2;3;3;4;1;7;16;16;54
"260110 Araripina";54;9;13;28;21;17;25;29;71;100;367
"260120 Arcoverde";130;16;5;16;21;39;53;77;124;139;620
"260130 Barra de Guabiraba";5;1;-;3;-;-;2;1;9;18;39
"260140 Barreiros";19;4;5;10;14;18;21;46;41;34;212
"260150 Belém de Maria";2;-;1;3;3;4;2;8;11;29;63
"260160 Belém do São Francisco";-;-;-;11;16;6;4;8;12;22;79
"260170 Belo Jardim";18;3;7;19;21;31;24;50;116;118;407
"260180 Betânia";-;-;1;1;4;2;13;8;16;21;66
"260190 Bezerros";20;2;8;23;21;22;36;58;109;125;424
"260200 Bodocó";35;5;1;9;6;9;14;15;21;31;146
"260210 Bom Conselho";29;3;1;6;13;13;25;31;41;79;241
"260220 Bom Jardim";1;1;3;6;2;7;10;14;30;79;153
"260230 Bonito";17;3;1;3;7;3;16;30;36;81;197
"260240 Brejão";2;-;-;-;2;-;1;6;8;13;32
"260250 Brejinho";1;1;-;-;1;2;1;5;6;10;27
"260260 Brejo da Madre de Deus";11;2;7;15;12;9;7;19;29;55;166
"260270 Buenos Aires";-;-;2;3;4;4;1;6;9;6;35
"260280 Buíque";17;1;4;11;8;8;11;22;33;40;155
"260290 Cabo de Santo Agostinho";19;3;26;85;73;54;58;72;94;104;588
"260300 Cabrobó";3;3;2;9;8;12;9;8;18;31;103
"260310 Cachoeirinha";3;1;2;3;3;5;11;12;18;22;80
"260320 Caetés";9;1;1;9;6;5;5;11;21;41;109
"260330 Calçado";3;-;-;1;-;1;4;11;13;24;57
"260340 Calumbi";-;-;-;-;4;2;1;2;6;3;18
"260345 Camaragibe";7;2;13;34;37;47;50;59;76;97;422
"260350 Camocim de São Félix";6;-;2;7;6;5;10;12;22;21;91
"260360 Camutanga";-;-;-;2;2;1;2;17;12;12;48
"260370 Canhotinho";7;4;-;10;14;4;8;24;26;46;143
"260380 Capoeiras";7;-;1;4;4;3;4;10;21;33;87
"260390 Carnaíba";2;-;1;2;2;-;2;7;14;22;52
"260392 Carnaubeira da Penha";4;-;-;1;4;-;3;5;6;17;40
"260400 Carpina";6;2;8;19;14;20;24;40;39;70;242
"260410 Caruaru";302;36;45;171;164;208;285;403;500;528;2642
"260415 Casinhas";-;-;-;1;1;-;3;6;8;34;53
"260420 Catende";9;3;2;8;11;14;12;22;34;42;157
"260430 Cedro";1;-;-;3;1;2;1;1;3;8;20
"260440 Chã de Alegria";-;1;1;2;6;-;1;1;4;10;26
"260450 Chã Grande";-;2;1;9;4;7;6;7;18;31;85
"260460 Condado";11;2;3;4;4;7;6;13;18;26;94
"260470 Correntes";8;1;-;2;3;6;5;8;14;36;83
"260480 Cortês";5;1;-;2;4;6;6;6;11;13;54
"260490 Cumaru";-;-;-;1;2;5;4;7;19;31;69
"260500 Cupira";7;4;4;7;9;8;11;20;31;54;155
"260510 Custódia";19;-;5;9;8;9;14;25;38;52;179
"260515 Dormentes";7;-;3;3;1;3;2;3;11;15;48
"260520 Escada";18;2;4;23;16;27;31;38;46;49;254
"260530 Exu";3;1;2;3;5;10;5;17;26;45;117
"260540 Feira Nova";1;-;6;12;4;4;6;8;8;20;69
"260545 Fernando de Noronha";1;-;-;1;1;1;-;-;2;1;7
"260550 Ferreiros";1;-;-;1;-;2;5;7;17;13;46
"260560 Flores";3;-;1;2;6;3;6;10;20;40;91
"260570 Floresta";15;3;3;7;9;9;6;16;22;47;137
"260580 Frei Miguelinho";1;1;1;1;-;2;4;9;11;39;69
"260590 Gameleira";5;1;5;8;8;7;8;16;12;14;84
"260600 Garanhuns";171;22;20;56;53;59;107;154;200;234;1076
"260610 Glória do Goitá";2;-;4;6;4;9;5;12;16;21;79
"260620 Goiana";9;2;8;37;30;29;39;55;70;67;346
"260630 Granito";1;-;-;2;-;-;2;2;5;9;21
"260640 Gravatá";11;2;2;22;22;19;34;53;86;112;363
"260650 Iati";2;-;2;3;3;2;6;7;9;12;46
"260660 Ibimirim";18;4;4;8;10;4;9;8;18;32;115
"260670 Ibirajuba";-;-;1;1;1;1;3;8;7;12;34
"260680 Igarassu";5;2;8;35;16;19;23;25;31;35;199
"260690 Iguaracy";-;-;-;1;2;4;4;4;9;17;41
"260760 Ilha de Itamaracá";1;-;1;5;5;7;4;7;6;5;41
"260700 Inajá";12;2;1;3;7;1;8;11;9;19;73
"260710 Ingazeira";1;-;1;-;-;-;1;2;6;8;19
"260720 Ipojuca";10;5;10;22;24;16;21;25;26;38;197
"260730 Ipubi";12;4;6;7;2;6;8;15;14;39;113
"260740 Itacuruba";-;-;-;1;2;1;1;3;-;4;12
"260750 Itaíba";3;1;5;10;9;13;12;12;13;14;92
"260765 Itambé";7;5;2;10;9;9;13;24;30;51;160
"260770 Itapetim";6;-;2;1;1;5;9;6;17;23;70
"260775 Itapissuma";-;-;2;10;8;8;2;6;11;19;66
"260780 Itaquitinga";1;-;1;2;1;2;2;3;11;8;31
"260790 Jaboatão dos Guararapes";63;17;101;244;161;150;200;308;424;440;2108
"260795 Jaqueira";6;1;-;1;-;6;5;9;14;6;48
"260800 Jataúba";11;2;1;4;2;5;7;6;17;27;82
"260805 Jatobá";10;-;3;2;2;2;2;3;6;5;35
"260810 João Alfredo";7;-;1;5;3;8;13;12;45;56;150
"260820 Joaquim Nabuco";10;3;3;3;7;2;2;9;11;10;60
"260825 Jucati";7;-;-;3;1;4;3;7;8;18;51
"260830 Jupi";3;1;2;1;3;4;4;16;13;42;89
"260840 Jurema";11;2;2;4;1;3;5;7;7;23;65
"260850 Lagoa de Itaenga";4;-;2;2;3;5;8;9;21;20;74
"260845 Lagoa do Carro";2;1;-;3;2;2;6;4;9;4;33
"260860 Lagoa do Ouro";1;1;-;4;1;2;2;4;7;12;34
"260870 Lagoa dos Gatos";4;-;-;3;2;2;5;12;21;32;81
"260875 Lagoa Grande";7;-;4;3;11;5;3;7;10;16;66
"260880 Lajedo";11;3;3;14;13;10;9;23;46;61;193
"260890 Limoeiro";22;5;7;23;17;25;29;62;82;94;366
"260900 Macaparana";14;3;-;8;4;5;17;30;30;42;153
"260910 Machados";4;-;2;2;3;3;4;6;9;21;54
"260915 Manari";25;2;2;1;4;1;3;10;7;12;67
"260920 Maraial";13;2;-;1;4;10;4;5;10;9;58
"260930 Mirandiba";5;1;1;2;3;6;4;5;18;22;67
"261430 Moreilândia";1;1;1;2;3;1;2;2;5;9;27
"260940 Moreno";5;1;5;10;14;12;17;31;42;40;177
"260950 Nazaré da Mata";1;1;4;6;6;6;5;17;26;31;103
"260960 Olinda";43;2;64;135;78;86;87;124;182;225;1026
"260970 Orobó";5;-;-;4;3;6;9;14;21;48;110
"260980 Orocó";1;-;-;4;7;2;4;-;5;14;37
"260990 Ouricuri";48;5;5;20;17;19;21;35;46;55;271
"261000 Palmares";95;12;9;28;27;34;67;88;117;104;581
"261010 Palmeirina";3;1;1;-;2;3;6;3;9;19;47
"261020 Panelas";8;3;1;4;4;6;4;20;40;41;131
"261030 Paranatama";1;-;-;1;1;-;5;2;12;28;50
"261040 Parnamirim";6;1;2;5;5;6;4;9;15;23;76
"261050 Passira";6;1;2;3;7;2;8;19;35;45;128
"261060 Paudalho";7;1;3;25;16;19;29;31;41;49;221
"261070 Paulista";24;4;29;72;45;70;66;102;148;168;728
"261080 Pedra";4;2;2;2;7;6;6;12;16;29;86
"261090 Pesqueira";25;7;2;21;26;23;38;50;90;95;377
"261100 Petrolândia";11;-;8;9;11;11;17;18;24;35;144
"261110 Petrolina";227;33;68;168;137;142;197;191;226;235;1624
"261120 Poção";7;1;-;2;5;1;2;4;14;23;59
"261130 Pombos";1;-;-;10;4;5;7;16;20;25;88
"261140 Primavera";1;1;-;1;-;3;2;2;5;5;20
"261150 Quipapá";16;11;2;11;4;7;15;16;19;37;138
"261153 Quixaba";1;-;-;-;-;-;1;3;8;8;21
"261160 Recife";1471;253;474;1365;1395;1872;2575;3275;3712;3295;19687
"261170 Riacho das Almas";1;1;-;3;2;4;5;19;28;37;100
"261180 Ribeirão";19;3;5;27;20;12;17;31;35;47;216
"261190 Rio Formoso";14;5;2;9;7;10;6;11;18;24;106
"261200 Sairé";1;2;1;6;2;2;4;5;14;10;47
"261210 Salgadinho";-;-;-;1;-;-;-;1;6;4;12
"261220 Salgueiro";88;9;4;17;18;18;22;38;71;79;364
"261230 Saloá";9;2;1;5;-;5;10;14;12;39;97
"261240 Sanharó";7;-;2;4;4;5;8;17;23;28;98
"261245 Santa Cruz";4;-;3;3;2;-;2;1;7;17;39
"261247 Santa Cruz da Baixa Verde";1;1;1;4;-;1;2;8;10;23;51
"261250 Santa Cruz do Capibaribe";11;4;14;36;13;21;24;15;37;59;234
"261255 Santa Filomena";-;-;1;1;2;2;3;7;5;15;36
"261260 Santa Maria da Boa Vista";3;-;6;16;11;3;9;17;16;35;116
"261270 Santa Maria do Cambucá";1;-;1;2;1;1;3;4;7;15;35
"261280 Santa Terezinha";4;-;-;1;1;3;1;8;10;15;43
"261290 São Benedito do Sul";7;3;1;1;6;4;4;2;9;13;50
"261300 São Bento do Una";20;1;5;8;13;11;20;24;58;60;220
"261310 São Caitano";8;2;4;7;8;9;16;21;32;67;174
"261320 São João";11;1;2;6;5;5;3;9;30;26;98
"261330 São Joaquim do Monte";12;4;5;8;8;5;8;21;45;45;161
"261340 São José da Coroa Grande";4;2;-;2;2;3;5;12;17;12;59
"261350 São José do Belmonte";5;-;3;5;6;2;8;20;37;35;121
"261360 São José do Egito";28;1;2;10;9;14;25;36;59;75;259
"261370 São Lourenço da Mata";9;5;10;38;33;22;36;52;58;56;319
"261380 São Vicente Ferrer";3;1;-;4;4;7;10;16;12;27;84
"261390 Serra Talhada";79;11;7;29;39;26;55;69;108;151;574
"261400 Serrita";1;-;-;3;3;3;4;6;11;15;46
"261410 Sertânia";8;1;1;10;5;15;15;31;35;55;176
"261420 Sirinhaém";13;3;4;15;10;18;21;21;36;24;165
"261440 Solidão";2;-;-;-;-;1;2;3;5;11;24
"261450 Surubim";21;2;2;17;15;15;32;54;72;126;356
"261460 Tabira";15;1;1;4;3;9;11;15;31;42;132
"261470 Tacaimbó";2;1;-;-;-;4;2;8;11;18;46
"261480 Tacaratu";7;1;-;6;5;3;3;8;17;21;71
"261485 Tamandaré";4;4;1;11;9;6;11;10;14;16;86
"261500 Taquaritinga do Norte";4;-;2;5;6;2;8;15;20;30;92
"261510 Terezinha";5;1;-;2;1;3;1;2;7;8;30
"261520 Terra Nova";1;1;1;1;1;4;-;2;5;9;25
"261530 Timbaúba";24;3;2;11;17;20;33;52;89;96;347
"261540 Toritama";1;1;4;6;3;4;8;7;23;37;94
"261550 Tracunhaém";-;-;1;7;4;7;11;20;8;16;74
"261560 Trindade";14;4;3;19;11;9;15;10;13;24;122
"261570 Triunfo";6;-;3;5;9;7;8;11;20;31;100
"261580 Tupanatinga";21;3;2;5;7;4;2;9;13;12;78
"261590 Tuparetama";1;-;-;-;4;2;5;5;13;16;46
"261600 Venturosa";4;-;2;2;5;6;3;7;11;18;58
"261610 Verdejante";1;-;-;2;4;2;1;2;1;11;24
"261618 Vertente do Lério";-;-;-;1;1;2;1;2;4;17;28
"261620 Vertentes";7;1;1;3;-;4;6;10;13;45;90
"261630 Vicência";4;-;2;8;5;6;17;29;25;33;129
"261640 Vitória de Santo Antão";48;6;14;42;48;50;83;120;158;241;810
"261650 Xexéu";7;1;2;1;-;4;11;7;8;7;48
"270010 Água Branca";4;2;-;-;2;3;7;7;21;27;73
"270020 Anadia";4;1;-;7;4;8;7;10;10;19;70
"270030 Arapiraca";218;33;37;98;103;130;181;233;260;293;1586
"270040 Atalaia";26;2;4;9;12;14;21;19;20;27;154
"270050 Barra de Santo Antônio";-;1;2;3;2;-;2;2;6;5;23
"270060 Barra de São Miguel";-;-;-;2;5;2;-;-;1;3;13
"270070 Batalha";20;1;1;-;-;4;3;5;11;11;56
"270080 Belém";-;-;-;-;1;1;-;4;4;3;13
"270090 Belo Monte";-;-;-;-;-;-;1;2;3;3;9
"270100 Boca da Mata";7;2;1;5;5;4;7;10;7;12;60
"270110 Branquinha";-;1;-;1;3;9;2;6;5;9;36
"270120 Cacimbinhas";4;-;-;2;2;1;3;3;6;13;34
"270130 Cajueiro";5;3;2;7;7;8;6;14;15;13;80
"270135 Campestre";1;-;-;1;1;2;2;5;10;5;27
"270140 Campo Alegre";10;-;3;2;9;10;7;10;7;9;67
"270150 Campo Grande";1;-;1;-;2;1;3;5;7;6;26
"270160 Canapi";10;1;1;-;1;3;7;8;6;17;54
"270170 Capela";5;4;-;1;3;4;13;5;11;21;67
"270180 Carneiros";-;-;1;3;1;3;1;1;3;11;24
"270190 Chã Preta";2;4;-;3;4;1;2;6;5;6;33
"270200 Coité do Nóia";2;-;-;-;1;-;5;3;2;16;29
"270210 Colônia Leopoldina";9;3;1;7;3;4;5;9;18;13;72
"270220 Coqueiro Seco";1;-;2;-;-;-;3;5;5;7;23
"270230 Coruripe";53;4;2;12;14;15;30;41;48;41;260
"270235 Craíbas";1;2;2;7;4;3;3;6;14;24;66
"270240 Delmiro Gouveia";20;3;3;5;10;15;26;24;38;66;210
"270250 Dois Riachos";5;1;2;1;4;3;7;4;9;15;51
"270255 Estrela de Alagoas";3;-;-;1;1;4;4;7;9;21;50
"270260 Feira Grande";3;1;-;-;-;3;7;7;13;11;45
"270280 Flexeiras";2;-;-;3;7;4;8;2;9;6;41
"270290 Girau do Ponciano";1;-;1;1;1;4;7;8;7;13;43
"270300 Ibateguara";9;-;1;2;2;3;2;11;10;19;59
"270310 Igaci";-;-;-;4;10;5;5;11;15;35;85
"270320 Igreja Nova";-;-;-;2;3;3;5;5;7;14;39
"270330 Inhapi";1;-;-;2;2;-;10;7;9;24;55
"270340 Jacaré dos Homens";4;-;-;1;-;3;-;1;3;8;20
"270350 Jacuípe";-;1;-;1;2;1;1;2;3;2;13
"270360 Japaratinga";-;-;-;3;3;2;1;2;3;5;19
"270370 Jaramataia";-;-;-;1;2;-;-;1;-;1;5
"270375 Jequiá da Praia";-;-;-;-;1;-;-;1;-;-;2
"270380 Joaquim Gomes";26;3;1;3;4;10;9;11;11;20;98
"270390 Jundiá";-;2;-;-;2;-;-;3;5;1;13
"270400 Junqueiro";12;2;1;4;3;8;5;12;15;21;83
"270410 Lagoa da Canoa";3;1;2;3;-;4;2;5;7;17;44
"270420 Limoeiro de Anadia";1;2;1;3;5;6;3;9;5;11;46
"270430 Maceió";875;131;197;529;516;639;962;1026;1171;1058;7104
"270440 Major Isidoro";4;1;2;2;2;2;1;3;1;1;19
"270490 Mar Vermelho";-;-;-;-;-;1;1;1;2;1;6
"270450 Maragogi";12;1;3;3;5;5;12;9;10;14;74
"270460 Maravilha";2;2;-;1;-;1;-;-;-;3;9
"270470 Marechal Deodoro";8;1;3;11;10;11;3;8;13;19;87
"270480 Maribondo";1;-;-;2;2;1;5;4;11;9;35
"270500 Mata Grande";3;2;2;1;7;9;21;13;8;40;106
"270510 Matriz de Camaragibe";5;1;2;2;11;7;4;7;20;24;83
"270520 Messias";2;-;-;2;2;4;2;6;4;9;31
"270530 Minador do Negrão";-;-;-;1;-;1;-;-;1;3;6
"270540 Monteirópolis";4;1;-;2;-;3;1;-;1;10;22
"270550 Murici";9;3;1;5;4;7;7;11;15;17;79
"270560 Novo Lino";5;3;-;3;5;3;3;9;6;18;55
"270570 Olho d'Água das Flores";7;1;1;2;3;7;3;8;12;24;68
"270580 Olho d'Água do Casado";3;-;-;1;-;-;1;1;3;5;14
"270590 Olho d'Água Grande";6;2;-;-;-;1;1;2;4;2;18
"270600 Olivença";5;-;-;1;2;-;4;4;5;11;32
"270610 Ouro Branco";-;1;-;1;1;-;2;1;7;17;30
"270620 Palestina";-;-;-;-;1;-;-;-;1;6;8
"270630 Palmeira dos Índios";89;5;3;18;28;34;55;73;95;125;525
"270640 Pão de Açúcar";12;3;-;5;3;2;5;13;14;25;82
"270642 Pariconha";4;1;-;-;1;1;4;1;7;12;31
"270644 Paripueira";-;1;1;2;2;3;5;5;4;4;27
"270650 Passo de Camaragibe";4;2;1;3;-;5;-;4;3;7;29
"270660 Paulo Jacinto";4;-;-;-;1;-;4;4;5;15;33
"270670 Penedo";88;5;4;20;13;42;44;63;88;95;462
"270680 Piaçabuçu";-;-;1;6;3;4;5;3;6;7;35
"270690 Pilar";9;4;6;6;9;9;15;25;21;24;128
"270700 Pindoba";2;1;-;1;-;2;2;1;4;2;15
"270710 Piranhas";15;2;1;3;2;1;4;5;5;10;48
"270720 Poço das Trincheiras";10;1;-;-;1;2;1;2;2;2;21
"270730 Porto Calvo";14;1;-;7;6;12;17;16;26;27;126
"270740 Porto de Pedras";1;-;-;-;1;2;1;3;6;4;18
"270750 Porto Real do Colégio";2;1;2;3;2;4;1;7;14;18;54
"270760 Quebrangulo";-;-;-;3;2;3;3;7;6;9;33
"270770 Rio Largo";5;-;11;22;12;19;21;29;35;33;187
"270780 Roteiro";2;1;-;1;3;2;3;4;4;3;23
"270790 Santa Luzia do Norte";1;-;-;1;2;2;-;2;1;4;13
"270800 Santana do Ipanema";29;3;-;10;13;9;14;21;25;50;174
"270810 Santana do Mundaú";5;-;-;-;1;2;5;8;8;7;36
"270820 São Brás";1;-;1;-;1;-;2;2;-;10;17
"270830 São José da Laje";17;1;1;10;8;5;9;15;20;32;118
"270840 São José da Tapera";6;2;-;5;6;3;7;5;20;21;75
"270850 São Luís do Quitunde";18;4;1;3;5;10;12;12;17;17;99
"270860 São Miguel dos Campos";23;4;6;20;22;25;43;54;37;49;283
"270870 São Miguel dos Milagres";2;1;-;-;-;-;1;2;2;5;13
"270880 São Sebastião";13;-;1;10;4;5;6;14;12;19;84
"270890 Satuba";3;-;2;3;2;1;4;3;6;4;28
"270895 Senador Rui Palmeira";5;2;-;-;1;1;7;3;3;17;39
"270900 Tanque d'Arca";3;1;1;-;1;1;2;2;4;8;23
"270910 Taquarana";5;2;-;1;8;-;8;10;8;26;68
"270915 Teotônio Vilela";12;4;3;9;8;11;7;19;15;12;100
"270920 Traipu";-;1;7;1;1;3;6;9;9;21;58
"270930 União dos Palmares";25;3;4;17;17;22;36;38;58;78;298
"270940 Viçosa";19;4;-;4;8;10;12;10;26;38;131
"280010 Amparo de São Francisco";1;-;-;-;2;-;-;-;1;2;6
"280020 Aquidabã";4;1;-;1;3;6;8;8;18;23;72
"280030 Aracaju";783;88;126;361;380;513;626;818;906;1019;5620
"280040 Arauá";1;-;1;1;5;3;5;7;9;9;41
"280050 Areia Branca";3;1;3;6;2;4;6;4;11;16;56
"280060 Barra dos Coqueiros";4;-;3;7;3;6;9;6;8;14;60
"280067 Boquim";5;2;1;7;6;7;15;15;18;21;97
"280070 Brejo Grande";1;2;-;2;-;1;1;5;10;6;28
"280100 Campo do Brito";1;1;-;7;7;4;2;8;5;16;51
"280110 Canhoba";-;-;-;-;-;1;1;3;3;2;10
"280120 Canindé de São Francisco";8;3;1;3;6;1;5;6;9;14;56
"280130 Capela";9;2;1;6;11;13;11;14;20;33;120
"280140 Carira";-;2;-;2;6;5;3;5;10;16;49
"280150 Carmópolis";2;-;1;1;4;5;6;2;3;4;28
"280160 Cedro de São João";-;-;-;1;1;2;2;4;-;3;13
"280170 Cristinápolis";7;-;-;3;2;8;7;8;6;9;50
"280190 Cumbe";-;-;-;1;-;-;2;1;3;10;17
"280200 Divina Pastora";-;-;-;-;1;4;1;-;4;3;13
"280210 Estância";31;9;5;23;22;30;34;57;71;91;373
"280220 Feira Nova";-;-;1;1;-;-;-;2;1;10;15
"280230 Frei Paulo";-;-;-;1;-;-;-;1;-;1;3
"280240 Gararu";1;1;1;2;-;2;2;5;4;6;24
"280250 General Maynard";-;-;-;1;-;-;1;1;1;3;7
"280260 Gracho Cardoso";-;1;-;-;1;1;2;2;3;12;22
"280270 Ilha das Flores";7;-;-;-;3;3;2;4;4;9;32
"280280 Indiaroba";3;-;2;1;3;1;1;2;4;8;25
"280290 Itabaiana";97;4;7;23;36;20;30;35;75;81;408
"280300 Itabaianinha";-;1;1;4;4;3;4;2;5;4;28
"280310 Itabi";-;-;-;1;-;1;1;3;3;3;12
"280320 Itaporanga d'Ajuda";4;4;7;11;7;2;7;6;14;26;88
"280330 Japaratuba";-;-;-;3;2;3;1;2;9;22;42
"280340 Japoatã";2;1;-;1;2;2;6;10;7;11;42
"280350 Lagarto";42;7;3;20;25;18;34;43;65;73;330
"280360 Laranjeiras";6;1;4;3;10;8;7;7;7;14;67
"280370 Macambira";-;-;-;-;-;-;2;1;7;11;21
"280380 Malhada dos Bois";-;-;-;-;2;1;1;-;5;3;12
