 Mortalidade - Brasil
Óbitos p/Ocorrênc por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:2006
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"110145 Parecis";-;-;-;-;-;2;1;2;-;-;5
"110018 Pimenta Bueno";10;4;3;9;8;16;14;13;27;21;125
"110146 Pimenteiras do Oeste";-;-;-;-;-;-;-;2;-;-;2
"110020 Porto Velho";272;37;85;231;252;322;327;359;380;270;2535
"110025 Presidente Médici";1;-;-;6;2;7;8;10;18;22;74
"110147 Primavera de Rondônia";-;-;-;1;2;-;2;2;-;2;9
"110026 Rio Crespo";-;-;-;1;-;1;-;-;-;-;2
"110028 Rolim de Moura";4;1;1;14;8;16;17;29;36;41;167
"110029 Santa Luzia D'Oeste";-;-;1;-;1;3;4;1;6;4;20
"110148 São Felipe D'Oeste";-;-;-;-;1;-;1;-;1;1;4
"110149 São Francisco do Guaporé";2;-;3;7;5;4;2;7;3;2;35
"110032 São Miguel do Guaporé";3;1;3;7;7;4;-;7;9;4;45
"110150 Seringueiras";4;2;-;1;3;1;4;6;7;1;29
"110155 Teixeirópolis";-;-;-;-;-;1;-;-;1;1;3
"110160 Theobroma";1;-;2;1;-;2;1;-;1;2;10
"110170 Urupá";-;-;-;1;2;1;2;-;5;2;13
"110175 Vale do Anari";1;-;-;3;-;4;-;1;2;-;11
"110180 Vale do Paraíso";-;-;-;-;2;2;3;2;4;4;17
"110030 Vilhena";28;3;2;19;21;27;39;47;49;37;272
"120001 Acrelândia";3;-;-;4;1;1;2;3;5;3;22
"120005 Assis Brasil";-;1;-;-;1;-;-;2;4;1;9
"120010 Brasiléia";5;3;-;2;3;7;4;8;13;9;54
"120013 Bujari";-;-;2;-;-;1;-;-;-;2;5
"120017 Capixaba";2;-;-;-;2;4;1;1;-;-;10
"120020 Cruzeiro do Sul";61;12;12;24;13;16;24;40;47;63;312
"120025 Epitaciolândia";3;-;-;2;2;2;4;2;7;8;30
"120030 Feijó";14;5;1;7;4;3;7;10;13;11;75
"120032 Jordão";1;-;-;-;-;-;1;-;1;2;5
"120033 Mâncio Lima";3;1;-;3;3;-;1;1;4;11;27
"120034 Manoel Urbano";6;-;-;2;2;1;1;3;4;2;21
"120035 Marechal Thaumaturgo";-;-;-;1;-;3;1;-;4;1;10
"120038 Plácido de Castro";4;-;4;2;4;2;6;4;10;10;46
"120080 Porto Acre";1;-;-;2;1;1;4;2;4;4;19
"120039 Porto Walter";1;-;-;2;1;1;1;-;1;1;8
"120040 Rio Branco";195;28;38;133;132;137;184;252;299;308;1706
"120042 Rodrigues Alves";1;-;-;-;1;2;1;1;-;2;8
"120043 Santa Rosa do Purus";10;2;-;1;1;-;1;1;-;-;16
"120050 Sena Madureira";5;1;-;6;4;3;8;7;13;27;74
"120045 Senador Guiomard";-;-;1;-;2;4;1;1;7;12;28
"120060 Tarauacá";24;4;4;5;6;3;11;12;15;18;102
"120070 Xapuri";3;1;-;2;4;4;4;5;12;15;50
"130002 Alvarães";6;-;1;1;-;-;1;3;2;3;17
"130006 Amaturá";5;1;-;2;2;1;2;1;-;5;19
"130008 Anamã";3;2;-;-;1;1;1;2;3;-;13
"130010 Anori";8;-;2;2;2;4;6;2;5;8;39
"130014 Apuí";9;1;1;7;7;3;11;5;9;1;54
"130020 Atalaia do Norte";3;2;1;2;2;1;1;1;3;1;17
"130030 Autazes";9;2;-;-;5;1;9;7;13;15;61
"130040 Barcelos";9;2;-;1;1;3;3;4;7;7;37
"130050 Barreirinha";4;-;1;2;1;-;3;4;8;16;39
"130060 Benjamin Constant";8;5;2;3;1;2;2;6;3;12;44
"130063 Beruri";1;2;-;3;-;1;1;1;2;5;16
"130068 Boa Vista do Ramos";3;1;-;4;2;1;1;3;6;13;34
"130070 Boca do Acre";-;-;1;2;5;8;6;9;10;11;52
"130080 Borba";8;2;3;4;2;5;2;8;6;20;60
"130083 Caapiranga";-;-;-;-;-;-;4;3;3;2;12
"130090 Canutama";10;2;-;2;1;1;1;4;5;7;33
"130100 Carauari";23;5;2;7;3;7;6;5;13;13;84
"130110 Careiro";1;-;1;2;1;7;7;3;5;4;31
"130115 Careiro da Várzea";1;1;1;2;2;2;3;7;4;8;31
"130120 Coari";29;10;3;9;8;8;19;26;28;33;173
"130130 Codajás";5;-;2;1;2;2;1;3;5;5;26
"130140 Eirunepé";31;3;2;6;4;2;8;4;11;16;87
"130150 Envira";9;1;1;4;1;2;3;3;3;5;32
"130160 Fonte Boa";8;-;1;3;3;3;3;6;4;12;43
"130165 Guajará";5;2;1;1;-;-;1;1;5;4;20
"130170 Humaitá";6;2;2;2;6;9;8;17;22;32;106
"130180 Ipixuna";2;1;-;1;2;3;2;1;1;1;14
"130185 Iranduba";2;-;5;8;11;9;5;5;12;14;71
"130190 Itacoatiara";40;8;3;23;22;21;25;32;49;59;282
"130195 Itamarati";7;2;-;2;1;2;1;-;1;2;18
"130200 Itapiranga";2;1;1;-;1;1;1;1;1;10;19
"130210 Japurá";2;-;-;1;2;-;1;-;1;2;9
"130220 Juruá";4;1;-;4;2;-;1;3;2;4;21
"130230 Jutaí";4;3;1;2;1;1;1;4;1;6;24
"130240 Lábrea";21;-;2;4;2;6;9;13;17;25;99
"130250 Manacapuru";21;6;3;6;8;12;19;29;42;40;186
"130255 Manaquiri";2;4;-;1;1;2;2;4;6;3;25
"130260 Manaus";758;165;202;649;580;742;912;1082;1233;1324;7647
"130270 Manicoré";4;2;-;7;8;7;6;11;12;11;68
"130280 Maraã";5;1;-;1;2;1;-;1;3;8;22
"130290 Maués";17;6;6;15;7;6;8;17;35;42;159
"130300 Nhamundá";2;1;-;2;1;2;4;5;6;8;31
"130310 Nova Olinda do Norte";7;3;3;3;2;4;5;3;6;26;62
"130320 Novo Airão";4;1;-;1;2;-;1;6;4;12;31
"130330 Novo Aripuanã";6;-;2;2;-;4;2;6;5;11;38
"130340 Parintins";53;4;8;16;9;14;17;36;70;90;317
"130350 Pauini";13;1;2;3;6;2;1;1;2;2;33
"130353 Presidente Figueiredo";4;-;2;7;4;11;8;3;6;2;47
"130356 Rio Preto da Eva";1;-;-;2;-;2;1;3;1;1;11
"130360 Santa Isabel do Rio Negro";27;3;-;4;3;3;3;8;8;11;70
"130370 Santo Antônio do Içá";14;3;-;2;1;3;5;5;4;12;49
"130380 São Gabriel da Cachoeira";37;21;6;11;13;8;9;23;19;20;167
"130390 São Paulo de Olivença";7;-;-;3;2;3;5;5;6;11;42
"130395 São Sebastião do Uatumã";1;-;1;2;-;-;1;-;-;8;13
"130400 Silves";-;1;-;2;-;2;-;-;1;1;7
"130406 Tabatinga";37;7;4;17;13;12;10;12;11;14;137
"130410 Tapauá";11;2;-;-;4;1;1;2;10;5;36
"130420 Tefé";31;1;4;8;11;10;8;15;26;33;147
"130423 Tonantins";7;1;-;-;1;1;2;1;3;7;23
"130426 Uarini";3;2;-;2;3;1;2;1;-;4;18
"130430 Urucará";1;1;-;2;-;2;2;2;2;16;28
"130440 Urucurituba";2;1;1;3;1;-;2;2;8;16;36
"140005 Alto Alegre";29;10;3;5;5;3;4;3;4;3;69
"140002 Amajari";6;9;2;2;2;2;1;4;-;1;29
"140010 Boa Vista";128;17;30;88;91;127;147;146;177;152;1103
"140015 Bonfim";5;3;-;3;2;3;5;2;2;5;30
"140017 Cantá";-;-;3;2;3;1;1;1;1;1;13
"140020 Caracaraí";2;1;1;6;4;5;4;1;5;5;34
"140023 Caroebe";1;2;-;1;-;2;-;1;1;1;9
"140028 Iracema";-;3;-;1;1;1;2;2;2;2;14
"140030 Mucajaí";4;3;-;2;4;5;5;4;4;3;34
"140040 Normandia";6;1;1;2;-;1;-;1;4;2;18
"140045 Pacaraima";2;-;1;2;1;-;1;2;1;3;13
"140047 Rorainópolis";9;1;3;7;1;2;5;2;1;6;37
"140050 São João da Baliza";-;-;-;2;1;-;1;1;3;2;10
"140060 São Luiz";-;-;-;1;1;3;1;2;1;1;10
"140070 Uiramutã";11;1;1;1;-;-;-;1;1;1;17
"150010 Abaetetuba";15;10;7;34;27;21;24;42;55;119;354
"150013 Abel Figueiredo";-;-;-;2;4;3;1;2;3;3;18
"150020 Acará";3;3;1;5;3;4;2;6;16;19;62
"150030 Afuá";3;1;-;2;2;1;1;-;5;5;20
"150034 Água Azul do Norte";2;-;1;7;1;2;2;5;1;2;23
"150040 Alenquer";31;3;6;9;9;7;14;24;38;43;184
"150050 Almeirim";25;2;4;12;3;2;7;10;12;17;94
"150060 Altamira";77;13;15;33;33;37;35;59;79;66;447
"150070 Anajás";9;4;-;1;2;4;4;4;1;9;38
"150080 Ananindeua";98;17;74;207;131;129;135;153;156;166;1266
"150085 Anapu";9;2;3;5;1;5;4;3;4;3;39
"150090 Augusto Corrêa";5;1;2;-;1;3;2;4;7;8;33
"150095 Aurora do Pará";2;-;1;1;1;-;2;1;6;5;19
"150100 Aveiro";3;-;-;3;-;5;1;6;6;2;26
"150110 Bagre";13;1;1;5;-;3;1;3;2;8;37
"150120 Baião";8;1;1;1;2;5;3;5;6;7;39
"150125 Bannach";1;1;-;-;2;4;-;2;3;-;13
"150130 Barcarena";5;5;5;25;10;20;19;15;14;29;147
"150140 Belém";1090;170;264;681;648;946;1259;1510;1694;1774;10036
"150145 Belterra";1;1;-;2;-;1;4;3;5;8;25
"150150 Benevides";3;2;2;5;2;4;15;18;8;16;75
"150157 Bom Jesus do Tocantins";2;-;1;4;3;4;11;4;9;8;46
"150170 Bragança";77;22;9;28;22;24;50;80;110;117;539
"150172 Brasil Novo";4;1;3;4;1;8;9;2;8;7;47
"150175 Brejo Grande do Araguaia";1;-;-;2;2;-;1;5;5;-;16
"150178 Breu Branco";4;-;4;9;6;4;8;5;9;9;58
"150180 Breves";65;16;12;26;17;11;6;22;21;50;246
"150190 Bujaru";3;3;1;2;1;2;5;7;9;16;49
"150200 Cachoeira do Arari";3;1;1;-;3;3;-;3;2;7;23
"150195 Cachoeira do Piriá";1;1;1;7;1;1;1;1;1;-;15
"150210 Cametá";55;8;6;16;12;16;16;29;34;89;281
"150215 Canaã dos Carajás";3;1;1;8;5;3;5;4;6;4;40
"150220 Capanema";45;2;2;14;14;17;21;35;54;66;270
"150230 Capitão Poço";9;2;5;8;7;7;18;13;23;29;121
"150240 Castanhal";52;4;16;55;45;68;66;106;147;142;701
"150250 Chaves";1;-;1;1;2;2;-;2;3;4;16
"150260 Colares";-;1;-;-;-;3;3;6;5;2;20
"150270 Conceição do Araguaia";14;1;6;7;13;19;18;25;27;24;154
"150275 Concórdia do Pará";-;1;1;-;3;4;13;9;10;12;53
"150276 Cumaru do Norte";1;-;1;7;1;1;5;-;-;-;16
"150277 Curionópolis";5;-;2;11;2;5;8;11;12;9;65
"150280 Curralinho";5;1;1;2;-;1;1;1;5;4;21
"150285 Curuá";5;1;1;1;-;-;2;4;2;8;24
"150290 Curuçá";3;-;1;6;2;3;6;10;11;21;63
"150293 Dom Eliseu";9;4;3;11;14;16;6;11;7;8;89
"150295 Eldorado do Carajás";7;5;3;20;9;11;10;11;6;3;85
"150300 Faro";3;1;-;1;1;1;1;5;3;8;24
"150304 Floresta do Araguaia";4;-;1;4;6;2;5;7;4;3;36
"150307 Garrafão do Norte";5;2;2;10;5;3;14;8;8;8;65
"150309 Goianésia do Pará";9;4;11;23;21;10;11;11;8;6;114
"150310 Gurupá";1;1;-;2;2;2;-;3;6;6;23
"150320 Igarapé-Açu";2;-;1;7;-;2;6;14;28;13;73
"150330 Igarapé-Miri";3;2;2;10;6;7;10;5;12;40;97
"150340 Inhangapi";-;-;-;3;-;-;1;1;7;5;17
"150345 Ipixuna do Pará";7;4;-;2;3;6;2;3;7;13;47
"150350 Irituia";5;1;1;3;4;4;8;5;16;26;73
"150360 Itaituba";62;10;9;35;30;50;44;58;58;57;413
"150370 Itupiranga";25;6;7;28;17;14;21;23;19;19;179
"150375 Jacareacanga";3;-;1;1;2;1;2;3;1;2;16
"150380 Jacundá";12;1;6;19;10;17;24;20;24;17;150
"150390 Juruti";14;5;1;1;1;4;3;3;9;10;51
"150400 Limoeiro do Ajuru";5;1;-;2;-;1;1;-;-;6;16
"150405 Mãe do Rio";10;3;-;6;11;5;7;13;14;22;91
"150410 Magalhães Barata";-;-;-;-;-;1;-;4;9;4;18
"150420 Marabá";169;26;46;122;125;79;97;133;133;117;1047
"150430 Maracanã";4;1;-;4;3;4;3;9;16;32;76
"150440 Marapanim";-;-;-;3;2;2;3;9;9;7;35
"150442 Marituba";9;5;9;35;28;30;38;37;68;39;298
"150445 Medicilândia";1;-;2;6;6;9;7;8;7;9;55
"150450 Melgaço";3;2;1;3;2;1;4;3;1;10;30
"150460 Mocajuba";8;2;1;6;5;4;8;6;10;16;66
"150470 Moju";11;7;2;13;10;11;14;15;20;25;128
"150480 Monte Alegre";12;3;4;7;5;7;15;24;30;38;145
"150490 Muaná";7;2;-;1;2;3;2;1;4;6;28
"150495 Nova Esperança do Piriá";5;1;2;5;5;1;1;3;6;3;32
"150497 Nova Ipixuna";3;-;-;4;3;5;4;6;2;6;33
"150500 Nova Timboteua";-;1;-;1;-;1;4;2;12;11;32
"150503 Novo Progresso";8;1;2;8;7;12;4;7;2;-;51
"150506 Novo Repartimento";13;7;2;29;23;22;18;18;19;16;167
"150510 Óbidos";15;5;1;6;1;8;14;15;25;27;117
"150520 Oeiras do Pará";13;4;2;7;-;2;7;11;3;14;63
"150530 Oriximiná";34;5;4;9;11;10;11;24;31;53;192
"150540 Ourém";1;1;-;4;2;-;2;3;2;3;18
"150543 Ourilândia do Norte";10;-;3;4;4;6;1;5;2;5;40
"150548 Pacajá";18;2;1;13;14;12;11;15;14;6;106
"150549 Palestina do Pará";-;-;1;3;1;4;1;1;4;6;21
"150550 Paragominas";28;7;21;34;31;35;27;21;39;22;265
"150553 Parauapebas";71;20;27;51;45;33;34;31;45;23;380
"150555 Pau D'Arco";-;-;-;2;-;3;2;1;3;3;14
"150560 Peixe-Boi";-;-;-;-;1;-;2;5;5;6;19
"150563 Piçarra";1;-;1;1;5;3;2;3;4;4;24
"150565 Placas";1;-;2;2;-;7;5;2;3;4;26
"150570 Ponta de Pedras";2;3;2;-;4;4;5;6;11;6;43
"150580 Portel";13;4;3;5;4;7;3;9;8;20;76
"150590 Porto de Moz";8;3;2;3;3;4;3;8;10;4;48
"150600 Prainha";6;1;2;1;3;-;1;7;8;6;35
"150610 Primavera";-;-;-;1;2;-;3;6;5;14;31
"150611 Quatipuru";-;-;-;-;1;4;-;3;8;9;25
"150613 Redenção";43;6;5;27;26;27;24;21;27;20;226
"150616 Rio Maria";2;1;3;4;5;4;7;10;13;5;54
"150618 Rondon do Pará";25;3;4;17;16;19;18;19;22;27;170
"150619 Rurópolis";4;2;2;5;8;8;7;5;6;8;55
"150620 Salinópolis";8;2;1;7;3;6;5;10;23;21;86
"150630 Salvaterra";5;3;2;3;5;5;2;7;9;10;51
"150635 Santa Bárbara do Pará";1;-;-;2;1;2;1;5;5;10;27
"150640 Santa Cruz do Arari";3;-;-;2;1;1;3;2;3;-;15
"150650 Santa Izabel do Pará";3;2;3;13;6;17;19;19;23;39;144
"150655 Santa Luzia do Pará";-;-;-;3;1;4;1;6;10;5;30
"150658 Santa Maria das Barreiras";-;1;1;2;2;5;2;4;1;1;19
"150660 Santa Maria do Pará";3;1;4;12;8;2;8;15;8;12;73
"150670 Santana do Araguaia";21;2;5;17;8;23;21;12;8;16;133
"150680 Santarém";114;25;20;61;55;58;76;120;196;214;939
"150690 Santarém Novo";-;-;-;-;-;1;1;1;-;6;9
"150700 Santo Antônio do Tauá";3;2;2;3;3;9;10;10;19;23;84
"150710 São Caetano de Odivelas";1;-;-;1;1;-;5;3;11;11;33
"150715 São Domingos do Araguaia";-;-;5;5;9;4;6;6;7;8;50
"150720 São Domingos do Capim";4;1;2;3;8;6;8;11;10;9;62
"150730 São Félix do Xingu";13;3;7;9;23;13;25;16;6;6;121
"150740 São Francisco do Pará";-;-;-;-;-;3;4;3;7;9;26
"150745 São Geraldo do Araguaia";-;-;2;5;5;5;4;7;11;6;45
"150746 São João da Ponta";1;1;-;1;-;-;2;-;4;8;17
"150747 São João de Pirabas";1;-;2;-;1;3;4;4;5;12;32
"150750 São João do Araguaia";1;1;1;4;3;1;1;3;2;3;20
"150760 São Miguel do Guamá";4;4;-;4;3;7;9;4;14;16;65
"150770 São Sebastião da Boa Vista";6;1;2;-;6;2;3;1;4;7;32
"150775 Sapucaia";-;-;-;1;2;-;4;-;3;1;11
"150780 Senador José Porfírio";3;1;3;3;-;3;2;2;1;1;19
"150790 Soure";14;3;2;1;2;6;8;6;22;22;86
"150795 Tailândia";22;9;16;44;25;20;22;23;25;20;226
"150796 Terra Alta";-;-;1;2;-;2;1;-;2;7;15
"150797 Terra Santa";5;3;2;3;-;2;1;14;14;15;59
"150800 Tomé-Açu";12;2;10;18;16;12;11;14;14;18;127
"150803 Tracuateua";4;1;-;2;4;3;6;10;7;14;51
"150805 Trairão";-;-;1;3;2;6;5;3;-;3;23
"150808 Tucumã";14;1;8;14;10;11;12;12;11;3;96
"150810 Tucuruí";109;15;26;57;54;53;75;55;88;76;608
"150812 Ulianópolis";12;1;1;13;7;6;5;6;4;2;57
"150815 Uruará";16;2;2;17;11;15;19;11;19;12;124
"150820 Vigia";4;1;-;15;8;9;6;14;19;34;110
"150830 Viseu";20;4;1;4;4;5;11;7;15;24;95
"150835 Vitória do Xingu";-;-;-;2;-;2;1;2;2;1;10
"150840 Xinguara";10;-;4;18;15;8;21;16;20;16;128
"150000 Município ignorado - PA";-;-;1;-;-;-;-;-;-;-;1
"160010 Amapá";-;-;-;3;1;-;-;3;3;4;14
"160020 Calçoene";1;-;1;2;1;3;1;2;2;4;17
"160021 Cutias";-;-;1;2;1;-;3;-;2;1;10
"160023 Ferreira Gomes";-;1;1;2;2;-;-;1;-;2;9
"160025 Itaubal";-;-;-;1;2;-;-;-;-;1;4
"160027 Laranjal do Jari";11;-;3;15;6;9;9;9;13;5;80
"160030 Macapá";277;15;66;136;106;139;106;145;144;160;1294
"160040 Mazagão";1;1;1;1;3;3;1;3;2;2;18
"160050 Oiapoque";5;-;1;4;6;1;1;2;3;2;25
"160015 Pedra Branca do Amapari";-;-;2;2;-;-;3;-;-;-;7
"160053 Porto Grande";2;1;2;8;3;3;2;2;2;5;30
"160055 Pracuúba";1;-;-;-;-;1;1;-;-;-;3
"160060 Santana";27;7;9;23;11;9;23;20;30;31;190
"160005 Serra do Navio";-;-;-;1;1;-;1;2;-;-;5
"160070 Tartarugalzinho";-;-;-;-;2;2;1;-;1;2;8
"160080 Vitória do Jari";-;-;-;2;2;1;1;2;2;4;14
"170025 Abreulândia";-;-;-;-;-;-;-;-;2;1;3
"170030 Aguiarnópolis";1;-;-;-;-;-;-;1;1;1;4
"170035 Aliança do Tocantins";-;1;-;2;1;-;1;-;1;1;7
"170040 Almas";2;-;1;2;2;3;-;3;4;8;25
"170070 Alvorada";-;-;-;1;2;3;2;3;3;4;18
"170100 Ananás";-;-;2;3;1;2;1;11;4;14;38
"170105 Angico";-;-;-;-;-;-;1;1;6;2;10
"170110 Aparecida do Rio Negro";-;-;1;-;-;1;-;-;-;-;2
"170130 Aragominas";1;1;-;3;-;-;1;3;1;3;13
"170190 Araguacema";-;-;-;1;3;3;-;3;1;9;20
"170200 Araguaçu";-;-;1;3;1;1;3;3;9;6;27
"170210 Araguaína";154;24;35;86;88;157;190;238;269;175;1416
"170215 Araguanã";1;-;1;2;4;-;-;1;2;1;12
"170220 Araguatins";2;2;2;5;5;3;11;4;23;19;76
"170230 Arapoema";-;-;-;1;1;1;3;4;2;7;19
"170240 Arraias";5;-;1;3;2;4;6;8;7;13;49
"170255 Augustinópolis";42;-;5;18;11;18;21;27;29;18;189
"170270 Aurora do Tocantins";-;-;-;-;-;1;1;3;1;1;7
"170290 Axixá do Tocantins";-;-;-;-;-;-;1;-;6;3;10
"170300 Babaçulândia";-;-;-;5;2;2;3;6;12;6;36
"170307 Barra do Ouro";2;1;-;3;-;2;2;1;2;3;16
"170310 Barrolândia";-;1;-;1;-;1;6;1;2;1;13
"170320 Bernardo Sayão";-;1;-;-;2;2;1;1;-;-;7
"170360 Brasilândia do Tocantins";-;-;-;-;1;-;1;-;-;1;3
"170370 Brejinho de Nazaré";-;-;-;3;-;1;2;5;3;7;21
"170380 Buriti do Tocantins";1;-;-;2;-;-;-;6;3;5;17
"170382 Cachoeirinha";-;-;-;-;-;-;-;-;2;2;4
"170384 Campos Lindos";-;-;-;5;-;-;1;-;2;2;10
"170386 Cariri do Tocantins";-;-;-;-;-;1;-;-;-;2;3
"170388 Carmolândia";-;1;1;-;-;1;-;-;-;1;4
"170389 Carrasco Bonito";-;-;-;1;-;3;-;2;1;1;8
"170390 Caseara";-;-;-;-;3;-;1;2;1;3;10
"170410 Centenário";-;-;-;1;1;-;1;1;2;4;10
"170510 Chapada da Natividade";-;-;-;1;-;4;2;-;1;2;10
"170460 Chapada de Areia";-;-;-;-;1;-;-;-;-;-;1
"170550 Colinas do Tocantins";5;1;4;7;10;13;12;15;15;23;105
"171670 Colméia";2;-;2;-;2;2;2;3;7;9;29
"170555 Combinado";-;-;-;-;-;2;1;5;2;1;11
"170560 Conceição do Tocantins";3;-;-;-;-;1;1;3;1;2;11
"170600 Couto Magalhães";2;-;-;1;2;3;3;3;-;4;18
"170610 Cristalândia";2;-;1;2;3;-;1;3;3;8;23
"170625 Crixás do Tocantins";-;-;1;-;-;-;-;-;-;-;1
"170650 Darcinópolis";1;1;-;-;2;1;1;-;1;1;8
"170700 Dianópolis";11;1;2;7;7;5;6;7;6;10;62
"170710 Divinópolis do Tocantins";-;1;-;3;2;-;2;2;4;3;17
"170720 Dois Irmãos do Tocantins";-;-;-;2;-;2;1;-;3;5;13
"170730 Dueré";-;-;-;2;3;2;3;-;4;-;14
"170740 Esperantina";-;1;-;-;-;2;1;2;9;6;21
"170755 Fátima";-;-;-;-;-;-;-;3;1;1;5
"170765 Figueirópolis";-;-;2;-;1;1;1;-;1;6;12
"170770 Filadélfia";1;1;-;3;1;3;3;2;4;6;24
"170820 Formoso do Araguaia";3;-;4;3;3;6;6;8;17;11;61
"170825 Fortaleza do Tabocão";-;-;-;-;-;1;-;-;1;-;2
"170830 Goianorte";-;-;-;-;2;1;1;1;6;1;12
"170900 Goiatins";1;-;-;2;1;2;1;1;8;4;20
"170930 Guaraí";4;2;-;6;5;4;6;17;10;20;74
"170950 Gurupi";36;4;8;22;30;35;34;64;79;86;398
"171050 Itacajá";5;-;2;2;-;-;1;1;9;10;30
"171070 Itaguatins";-;-;-;-;2;-;1;1;4;3;11
"171090 Itapiratins";-;-;-;-;-;-;-;-;1;2;3
"171110 Itaporã do Tocantins";1;-;-;1;1;1;1;-;1;6;12
"171150 Jaú do Tocantins";-;-;-;-;-;-;2;-;1;3;6
"171180 Juarina";-;-;-;1;-;-;3;1;1;-;6
"171190 Lagoa da Confusão";-;-;1;-;3;2;2;1;4;-;13
"171195 Lagoa do Tocantins";-;-;-;-;-;2;1;1;2;-;6
"171215 Lavandeira";-;-;-;-;-;-;-;2;3;1;6
"171240 Lizarda";1;-;-;-;-;-;1;4;3;1;10
"171245 Luzinópolis";1;-;-;1;-;1;1;3;-;3;10
"171250 Marianópolis do Tocantins";-;-;-;-;1;1;1;6;-;1;10
"171270 Mateiros";-;-;-;-;-;1;-;-;-;-;1
"171280 Maurilândia do Tocantins";1;-;-;-;-;-;-;1;-;-;2
"171320 Miracema do Tocantins";6;3;1;4;3;5;4;5;12;16;59
"171330 Miranorte";1;-;2;-;3;1;2;6;9;14;38
"171360 Monte do Carmo";-;-;-;2;1;1;1;1;3;3;12
"171370 Monte Santo do Tocantins";-;-;-;1;1;-;-;-;-;-;2
"171420 Natividade";3;-;-;1;2;-;-;6;3;6;21
"171430 Nazaré";-;-;1;-;-;-;1;2;2;5;11
"171488 Nova Olinda";-;-;1;1;1;2;-;4;-;2;11
"171500 Nova Rosalândia";-;-;-;1;-;1;2;2;1;3;10
"171510 Novo Acordo";-;-;-;-;-;-;1;-;-;-;1
"171515 Novo Alegre";-;-;-;-;-;-;-;1;1;2;4
"171525 Novo Jardim";-;-;-;1;-;-;-;1;1;-;3
"171550 Oliveira de Fátima";-;-;-;-;-;1;1;1;-;-;3
"172100 Palmas";117;29;16;69;68;78;107;132;149;135;900
"171570 Palmeirante";1;-;-;2;1;2;-;1;3;-;10
"171380 Palmeiras do Tocantins";-;-;-;-;1;-;3;3;-;2;9
"171575 Palmeirópolis";1;-;-;-;3;2;-;1;3;7;17
