 Mortalidade - Brasil
Óbitos p/Ocorrênc por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:2000
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"150360 Itaituba";61;21;7;27;26;32;36;39;42;19;310
"150370 Itupiranga";13;2;5;8;10;2;4;5;4;1;54
"150375 Jacareacanga";11;4;1;2;-;3;2;2;2;1;28
"150380 Jacundá";48;13;6;17;17;15;27;23;33;19;218
"150390 Juruti";17;2;4;1;1;4;1;6;11;8;55
"150400 Limoeiro do Ajuru";7;1;-;2;1;-;4;2;3;9;29
"150405 Mãe do Rio";43;11;5;6;8;7;10;17;21;25;153
"150410 Magalhães Barata";5;-;-;-;1;-;1;-;6;4;17
"150420 Marabá";168;36;25;97;74;94;85;127;148;88;942
"150430 Maracanã";1;1;1;-;1;-;4;4;12;24;48
"150440 Marapanim";4;1;-;1;8;4;6;11;7;24;66
"150442 Marituba";38;9;6;9;21;28;36;56;40;41;284
"150445 Medicilândia";23;2;1;4;5;4;11;4;2;4;60
"150450 Melgaço";11;2;-;2;1;2;-;1;-;5;24
"150460 Mocajuba";1;-;-;2;2;3;4;6;8;15;41
"150470 Moju";2;4;1;-;-;4;5;10;8;10;44
"150480 Monte Alegre";8;2;3;6;6;12;15;20;28;34;134
"150490 Muaná";9;2;1;3;5;1;2;6;12;17;58
"150495 Nova Esperança do Piriá";6;3;1;3;4;-;3;2;3;1;26
"150497 Nova Ipixuna";-;1;1;-;1;1;2;4;3;3;16
"150500 Nova Timboteua";-;-;-;1;-;2;3;2;2;6;16
"150503 Novo Progresso";12;3;1;4;10;8;8;1;5;1;53
"150506 Novo Repartimento";8;4;1;7;10;8;13;14;12;6;83
"150510 Óbidos";10;3;3;8;3;6;10;25;26;35;129
"150520 Oeiras do Pará";-;2;1;-;1;2;4;1;1;3;15
"150530 Oriximiná";43;6;6;8;10;12;11;17;39;32;184
"150540 Ourém";-;-;-;1;-;-;2;1;4;-;8
"150543 Ourilândia do Norte";2;2;-;3;6;3;2;4;2;4;28
"150548 Pacajá";19;7;3;3;6;6;10;13;9;2;78
"150549 Palestina do Pará";3;1;-;1;-;-;3;2;3;6;19
"150550 Paragominas";71;17;6;27;33;35;33;30;19;16;287
"150553 Parauapebas";74;17;9;23;38;24;33;28;19;7;272
"150555 Pau D'Arco";-;-;-;-;-;-;-;1;-;-;1
"150560 Peixe-Boi";2;2;-;1;-;4;1;2;2;8;22
"150563 Piçarra";-;-;-;1;-;1;2;-;3;-;7
"150565 Placas";-;-;-;2;3;6;2;4;2;1;20
"150570 Ponta de Pedras";-;1;-;2;1;1;4;8;5;5;27
"150580 Portel";8;5;3;4;5;8;5;9;4;21;72
"150590 Porto de Moz";8;4;5;2;2;3;2;5;1;7;39
"150600 Prainha";5;4;1;3;-;3;1;4;1;3;25
"150610 Primavera";-;1;-;2;1;3;-;8;9;13;37
"150611 Quatipuru";-;-;-;6;3;4;2;4;5;11;35
"150613 Redenção";76;10;11;22;38;24;33;40;49;28;331
"150616 Rio Maria";6;1;1;4;3;6;5;4;9;11;50
"150618 Rondon do Pará";34;7;8;17;17;17;15;20;22;18;175
"150619 Rurópolis";12;2;1;2;5;10;9;13;11;8;73
"150620 Salinópolis";9;4;1;7;11;7;8;18;12;42;119
"150630 Salvaterra";2;-;-;-;-;2;3;5;9;17;38
"150635 Santa Bárbara do Pará";-;-;1;-;-;3;1;5;3;3;16
"150640 Santa Cruz do Arari";2;1;1;1;-;-;3;3;4;2;17
"150650 Santa Izabel do Pará";22;4;5;5;5;10;15;15;17;31;129
"150655 Santa Luzia do Pará";-;1;1;-;1;4;6;5;9;10;37
"150658 Santa Maria das Barreiras";1;-;1;2;1;4;6;5;3;6;29
"150660 Santa Maria do Pará";-;-;2;4;5;4;4;11;13;13;56
"150670 Santana do Araguaia";3;-;1;7;10;7;6;3;4;2;43
"150680 Santarém";124;20;21;54;56;60;79;133;196;188;931
"150690 Santarém Novo";1;-;-;-;-;-;-;-;1;1;3
"150700 Santo Antônio do Tauá";6;1;1;5;-;4;4;6;10;9;46
"150710 São Caetano de Odivelas";5;1;1;-;-;1;6;8;8;13;43
"150715 São Domingos do Araguaia";10;2;-;8;5;7;3;7;25;3;70
"150720 São Domingos do Capim";3;-;1;2;2;2;4;4;7;9;34
"150730 São Félix do Xingu";4;3;2;5;12;11;12;7;6;3;65
"150740 São Francisco do Pará";-;-;-;-;-;-;3;-;4;5;12
"150745 São Geraldo do Araguaia";-;4;1;7;6;10;3;9;7;4;51
"150747 São João de Pirabas";-;-;-;-;1;1;1;1;1;3;8
"150750 São João do Araguaia";4;1;-;1;3;3;5;7;3;10;37
"150760 São Miguel do Guamá";50;10;1;11;9;9;20;20;18;30;178
"150770 São Sebastião da Boa Vista";6;1;2;1;2;2;1;5;6;17;43
"150775 Sapucaia";-;-;1;1;1;1;2;1;4;-;11
"150780 Senador José Porfírio";1;2;-;2;1;1;2;4;1;1;15
"150790 Soure";14;1;-;5;3;7;7;11;14;17;79
"150795 Tailândia";36;12;11;14;10;10;10;15;3;3;124
"150796 Terra Alta";-;-;-;-;3;-;1;3;2;8;17
"150797 Terra Santa";9;-;-;4;2;7;4;9;14;7;56
"150800 Tomé-Açu";13;4;8;11;11;8;4;10;11;5;85
"150803 Tracuateua";2;1;-;-;2;3;1;4;11;9;33
"150805 Trairão";-;-;-;-;1;-;-;-;1;-;2
"150808 Tucumã";4;-;1;6;6;5;5;8;6;3;44
"150810 Tucuruí";33;6;3;14;16;19;23;24;30;20;188
"150812 Ulianópolis";6;2;1;4;5;4;3;1;1;-;27
"150815 Uruará";15;1;3;4;5;5;6;8;10;8;65
"150820 Vigia";22;2;3;3;3;5;11;13;13;36;111
"150830 Viseu";13;3;1;-;4;4;4;4;9;7;49
"150835 Vitória do Xingu";1;-;2;2;2;1;-;-;2;2;12
"150840 Xinguara";9;1;8;11;13;8;7;11;15;4;87
"160010 Amapá";-;-;-;-;-;-;1;-;-;-;1
"160023 Ferreira Gomes";1;-;-;1;-;-;-;-;-;-;2
"160025 Itaubal";-;-;-;1;-;-;1;-;-;-;2
"160027 Laranjal do Jari";-;-;-;-;1;-;-;-;1;2;4
"160030 Macapá";280;30;78;141;107;114;123;162;129;202;1366
"160040 Mazagão";-;-;-;-;-;-;-;1;-;-;1
"160050 Oiapoque";3;1;1;1;3;2;-;2;4;2;19
"160015 Pedra Branca do Amapari";-;-;-;-;-;1;-;-;-;-;1
"160060 Santana";34;10;14;23;15;10;19;22;23;47;217
"160005 Serra do Navio";-;-;-;1;-;1;-;1;-;-;3
"160070 Tartarugalzinho";1;1;1;-;-;-;1;2;-;-;6
"170025 Abreulândia";-;-;-;-;1;-;-;1;1;-;3
"170030 Aguiarnópolis";1;-;-;1;1;-;-;1;3;1;8
"170035 Aliança do Tocantins";-;-;1;-;-;-;-;-;1;1;3
"170040 Almas";2;-;-;-;3;2;1;3;2;3;16
"170070 Alvorada";-;2;-;2;3;4;3;2;2;7;25
"170100 Ananás";1;3;1;3;2;3;5;4;5;9;36
"170105 Angico";-;1;-;1;-;-;1;1;4;1;9
"170110 Aparecida do Rio Negro";-;-;-;-;-;1;-;3;2;1;7
"170130 Aragominas";-;-;-;-;1;-;1;-;2;1;5
"170190 Araguacema";2;1;-;2;-;-;1;1;3;1;11
"170200 Araguaçu";1;-;1;1;1;3;3;2;3;5;20
"170210 Araguaína";172;34;35;89;92;123;101;183;159;139;1127
"170215 Araguanã";2;-;-;3;2;1;-;2;2;1;13
"170220 Araguatins";6;-;-;-;1;3;3;3;3;4;23
"170230 Arapoema";2;-;1;2;2;1;3;4;4;6;25
"170240 Arraias";5;1;-;1;1;8;3;3;9;10;41
"170255 Augustinópolis";28;6;4;4;3;7;5;12;11;11;91
"170270 Aurora do Tocantins";-;-;-;-;-;-;-;-;1;-;1
"170290 Axixá do Tocantins";2;-;-;3;-;3;4;2;6;4;24
"170300 Babaçulândia";-;1;1;3;1;-;3;4;5;13;31
"170305 Bandeirantes do Tocantins";-;-;-;-;-;-;1;-;1;-;2
"170307 Barra do Ouro";-;-;-;-;1;-;2;-;1;3;7
"170310 Barrolândia";1;-;-;3;-;1;1;2;3;4;15
"170320 Bernardo Sayão";1;-;-;-;2;-;-;-;1;1;5
"170330 Bom Jesus do Tocantins";-;-;-;-;-;-;-;1;1;3;5
"170360 Brasilândia do Tocantins";-;-;-;-;-;-;1;2;6;1;10
"170370 Brejinho de Nazaré";3;-;-;1;-;-;2;1;1;4;12
"170380 Buriti do Tocantins";6;-;-;-;-;1;-;1;2;1;11
"170382 Cachoeirinha";-;-;1;1;1;1;-;-;-;-;4
"170384 Campos Lindos";2;1;-;-;-;-;-;1;1;3;8
"170386 Cariri do Tocantins";-;1;-;-;-;1;1;1;1;2;7
"170388 Carmolândia";-;1;-;-;1;1;-;-;1;1;5
"170389 Carrasco Bonito";1;-;1;-;-;-;1;1;2;4;10
"170390 Caseara";1;-;1;-;-;1;-;3;1;-;7
"170410 Centenário";1;1;1;-;-;-;-;1;-;-;4
"170510 Chapada da Natividade";-;-;-;-;-;-;-;3;3;-;6
"170460 Chapada de Areia";-;-;-;-;1;-;-;-;1;-;2
"170550 Colinas do Tocantins";26;4;2;5;5;7;10;20;16;29;124
"171670 Colméia";1;-;1;1;-;3;2;2;4;6;20
"170555 Combinado";-;-;-;1;1;-;2;1;1;2;8
"170560 Conceição do Tocantins";-;-;-;1;-;1;1;1;-;1;5
"170600 Couto Magalhães";-;-;-;-;1;-;2;2;-;4;9
"170610 Cristalândia";-;-;-;2;2;-;2;2;13;6;27
"170625 Crixás do Tocantins";-;-;-;-;-;-;-;1;-;-;1
"170650 Darcinópolis";-;1;1;-;-;1;-;-;1;3;7
"170700 Dianópolis";4;-;1;2;2;4;5;9;8;9;44
"170710 Divinópolis do Tocantins";-;-;-;-;-;-;1;1;1;1;4
"170720 Dois Irmãos do Tocantins";1;-;-;1;-;2;1;2;3;4;14
"170730 Dueré";-;1;-;2;1;2;1;-;2;8;17
"170740 Esperantina";7;-;-;1;2;2;3;4;2;4;25
"170755 Fátima";-;-;-;1;1;1;1;2;1;2;9
"170765 Figueirópolis";-;-;-;3;1;2;-;1;2;3;12
"170770 Filadélfia";1;-;1;2;1;1;1;5;5;4;21
"170820 Formoso do Araguaia";3;4;1;4;2;4;1;5;12;5;41
"170825 Fortaleza do Tabocão";-;-;-;1;1;-;-;-;2;1;5
"170830 Goianorte";-;1;-;-;-;-;1;-;1;2;5
"170900 Goiatins";2;-;-;1;2;1;1;5;4;9;25
"170930 Guaraí";15;3;1;4;4;6;7;17;17;27;101
"170950 Gurupi";45;6;9;19;24;25;35;46;63;60;332
"170980 Ipueiras";1;-;1;-;1;-;-;2;5;2;12
"171050 Itacajá";2;-;-;5;-;1;2;5;4;4;23
"171070 Itaguatins";3;2;-;1;-;-;1;5;3;3;18
"171090 Itapiratins";-;-;-;-;1;-;1;-;-;3;5
"171110 Itaporã do Tocantins";2;-;-;-;-;-;-;1;1;-;4
"171150 Jaú do Tocantins";-;-;-;-;-;-;1;-;-;-;1
"171180 Juarina";-;-;-;-;-;-;-;1;-;-;1
"171190 Lagoa da Confusão";1;-;-;1;-;-;1;1;4;-;8
"171195 Lagoa do Tocantins";-;-;-;-;-;-;-;1;-;1;2
"171200 Lajeado";-;1;-;-;-;1;-;-;-;-;2
"171240 Lizarda";-;-;-;-;-;1;-;4;1;9;15
"171245 Luzinópolis";-;-;-;-;-;1;1;-;1;2;5
"171250 Marianópolis do Tocantins";-;-;-;-;1;1;-;2;-;2;6
"171270 Mateiros";-;-;-;-;-;-;1;-;-;-;1
"171280 Maurilândia do Tocantins";2;-;-;-;1;-;-;-;1;1;5
"171320 Miracema do Tocantins";15;3;1;5;1;4;11;9;9;5;63
"171330 Miranorte";1;1;1;2;1;2;5;4;7;5;29
"171360 Monte do Carmo";1;-;1;-;1;1;1;1;4;3;13
"171370 Monte Santo do Tocantins";-;-;-;-;-;-;-;1;-;-;1
"171395 Muricilândia";-;-;-;-;-;1;-;1;1;-;3
"171420 Natividade";2;2;-;-;1;2;3;9;4;14;37
"171430 Nazaré";-;-;-;1;-;2;2;-;2;-;7
"171488 Nova Olinda";4;1;1;6;4;3;3;11;4;8;45
"171500 Nova Rosalândia";-;-;1;-;-;-;-;1;2;1;5
"171510 Novo Acordo";3;-;-;-;-;1;-;1;-;2;7
"171515 Novo Alegre";-;-;-;-;-;-;1;-;1;4;6
"171525 Novo Jardim";2;-;-;-;-;-;1;2;-;2;7
"171550 Oliveira de Fátima";-;1;-;1;1;-;-;-;1;-;4
"172100 Palmas";132;23;18;54;58;49;58;77;65;55;589
"171570 Palmeirante";-;-;-;-;-;-;-;2;-;-;2
"171380 Palmeiras do Tocantins";-;-;-;-;-;-;-;1;-;-;1
"171575 Palmeirópolis";-;1;1;2;-;1;1;3;3;3;15
"171610 Paraíso do Tocantins";18;4;5;8;5;16;10;20;26;22;134
"171620 Paranã";2;-;1;-;1;5;-;5;1;6;21
"171630 Pau D'Arco";2;-;-;-;1;1;2;-;2;2;10
"171650 Pedro Afonso";4;-;-;-;1;1;6;1;4;9;26
"171660 Peixe";1;-;-;3;1;2;4;3;6;4;24
"171665 Pequizeiro";-;-;-;-;2;-;-;1;1;1;5
